login,logout,d1_q1,d1_q2,d1_q3,d2_q1,d2_q2,d2_q3,d3_q1,d3_q2,d3_q3,a_q1_t1,a_q1_t2,a_q2_t1,a_q2_t2,a_q3_t1,a_q3_t2,feePercent,paid,drop,studentNumber
3,3,10,5,5,10,10,5,10,10,5,10,8.3333333333333,5,10,8.3333333333333,5,1,0,no,0029118033065
3,3,10,10,5,7,10,5,10,10,5,9,10,5,9,10,5,0.01,0,no,0531118033095
2,3,0,5,5,5,5,5,10,5,5,5,5,5,5,5,5,1,0,no,0755118041922
3,3,10,7,5,10,10,5,2,10,5,7.3333333333333,9,5,7.3333333333333,9,5,1,0,no,0028118032958
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0028118040607
3,3,7,10,10,7,7,7,2,10,7,5.3333333333333,9,8,5.3333333333333,9,8,1,0,no,0010118041287
3,3,10,7,5,7,10,5,7,7,5,8,8,5,8,8,5,1,0,no,0020118050472
3,2,0,0,0,7,10,5,10,10,5,8.5,10,5,5.6666666666667,6.6666666666667,3.3333333333333,1,0,no,0029118050505
3,3,10,7,5,10,7,5,10,7,5,10,7,5,10,7,5,1,0,no,0027118032994
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0025118033330
3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,0,no,0010118040816
3,3,10,10,10,10,10,10,10,7,7,10,9,9,10,9,9,1,0,no,0010118041029
3,3,10,5,7,10,5,10,10,5,10,10,5,9,10,5,9,1,0,no,0010118041127
3,2,0,0,0,10,5,5,10,5,5,10,5,5,6.6666666666667,3.3333333333333,3.3333333333333,1,0,no,0029118033069
3,3,7,5,5,7,5,5,7,5,5,7,5,5,7,5,5,1,0,no,0028118040605
3,3,10,10,7,10,10,10,10,10,10,10,10,9,10,10,9,1,0,no,0010118041224
3,3,10,5,7,10,5,7,10,5,10,10,5,8,10,5,8,1,0,no,0010118041965
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0023118040842
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0531118033602
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0029118041453
3,3,10,7,5,10,10,5,10,5,5,10,7.3333333333333,5,10,7.3333333333333,5,1.28,0,no,0755118033374
3,3,10,10,5,7,10,5,10,10,5,9,10,5,9,10,5,1,0,no,0028118040938
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0021118040763
3,2,0,0,0,2,10,5,2,10,5,2,10,5,1.3333333333333,6.6666666666667,3.3333333333333,1,0,no,0028118033017
3,3,2,10,10,10,10,10,10,10,10,7.3333333333333,10,10,7.3333333333333,10,10,1,0,no,0010118033037
3,3,10,10,5,7,7,5,7,10,5,8,9,5,8,9,5,1,0,no,0028118033086
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0755118040692
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,0.92,0,no,0755118040686
3,3,10,5,5,10,10,5,10,10,5,10,8.3333333333333,5,10,8.3333333333333,5,1,0,no,0020118040896
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0571118040641
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118040648
3,3,10,5,5,10,7,5,10,7,5,10,6.3333333333333,5,10,6.3333333333333,5,1,0,no,0028118040631
3,3,10,5,5,10,5,5,7,5,5,9,5,5,9,5,5,1,0,no,0010118033582
2,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118040879
2,3,10,10,7,10,10,10,10,10,10,10,10,9,10,10,9,1,0,no,0010118033143
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,0.01,0,no,0021118060467
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0010118033409
3,3,5,7,5,10,10,5,10,10,5,8.3333333333333,9,5,8.3333333333333,9,5,0.9,0,no,0592118050640
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0029118033089
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0023118033457
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118040670
3,3,10,10,5,10,7,5,10,7,5,10,8,5,10,8,5,0.92,0,no,0025118033828
2,2,0,0,0,10,5,7,10,5,7,10,5,7,6.6666666666667,3.3333333333333,4.6666666666667,1,0,no,0010118041084
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0027118040872
3,3,10,10,10,7,7,10,10,7,10,9,8,10,9,8,10,1,0,no,0010118040799
3,3,10,10,5,10,7,5,10,7,5,10,8,5,10,8,5,1,0,no,0028118033151
3,3,10,5,5,10,10,5,10,10,5,10,8.3333333333333,5,10,8.3333333333333,5,1,0,no,0021118041148
3,3,2,10,5,10,10,5,10,10,5,7.3333333333333,10,5,7.3333333333333,10,5,1,0,no,0020118040822
3,2,0,0,0,10,10,5,10,10,5,10,10,5,6.6666666666667,6.6666666666667,3.3333333333333,1,0,no,0028118033139
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,no,0010118042009
3,3,10,5,5,5,7,5,5,7,5,6.6666666666667,6.3333333333333,5,6.6666666666667,6.3333333333333,5,1,0,no,0020118033307
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0029118033160
3,3,10,7,5,7,10,5,7,10,5,8,9,5,8,9,5,1,0,no,0020118050484
3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,0,no,0010118041204
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118040695
3,3,10,5,10,2,5,7,10,5,10,7.3333333333333,5,9,7.3333333333333,5,9,1,0,no,0010118040694
3,3,10,5,7,10,5,10,10,5,10,10,5,9,10,5,9,1,0,no,0010118040908
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118041108
3,3,7,10,7,7,10,7,7,7,7,7,9,7,7,9,7,0,0,out,0010118033161
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0571118033420
3,3,7,10,7,10,10,7,10,10,7,9,10,7,9,10,7,1,0,no,0010118040863
0,1,0,0,0,0,0,0,10,10,5,10,10,5,3.3333333333333,3.3333333333333,1.6666666666667,1,0,no,0020118041166
3,3,7,5,2,10,5,5,10,5,5,9,5,4,9,5,4,1,0,no,0010118033167
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118040954
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0023118040706
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0023118040704
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0571118040785
2,1,0,0,0,10,5,7,0,0,0,10,5,7,3.3333333333333,1.6666666666667,2.3333333333333,0.01,0,no,0010118040728
3,3,10,10,5,10,10,5,7,10,5,9,10,5,9,10,5,1,0,no,0028118033281
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118040726
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0020118033197
3,3,10,10,7,10,5,7,10,7,5,10,7.3333333333333,6.3333333333333,10,7.3333333333333,6.3333333333333,0.01,0,no,0010118041364
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0021118033376
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0021118041409
3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,0,no,0010118040979
3,3,10,5,10,10,5,7,10,5,7,10,5,8,10,5,8,1,0,no,0010118041280
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118041568
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0020118041025
3,3,10,7,7,10,7,7,10,5,5,10,6.3333333333333,6.3333333333333,10,6.3333333333333,6.3333333333333,1,0,no,0010118040871
3,3,5,7,7,10,7,7,10,7,7,8.3333333333333,7,7,8.3333333333333,7,7,1,0,no,0010118041497
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0029118033218
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0020118040788
3,3,10,5,10,7,5,10,7,5,10,8,5,10,8,5,10,0.01,0,no,0010118041693
3,2,10,5,7,0,0,0,10,7,7,10,6,7,6.6666666666667,4,4.6666666666667,1,0,no,0010118041262
3,3,7,10,5,10,10,5,7,10,5,8,10,5,8,10,5,1,0,no,0020118060389
3,3,10,7,5,10,7,5,10,7,5,10,7,5,10,7,5,1,0,no,0028118033237
3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,0,no,0010118033277
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0020118041418
3,3,10,10,5,10,5,5,10,10,5,10,8.3333333333333,5,10,8.3333333333333,5,1,0,no,0755118040892
2,1,0,0,0,0,0,0,10,5,7,10,5,7,3.3333333333333,1.6666666666667,2.3333333333333,1,0,no,0021118041072
3,3,10,5,7,10,5,7,7,5,7,9,5,7,9,5,7,1,0,no,0010118041692
3,3,10,10,7,10,10,7,10,10,7,10,10,7,10,10,7,1,0,no,0010118033451
3,3,10,7,5,10,7,5,10,7,5,10,7,5,10,7,5,1,0,no,0371118033255
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0755118041235
3,3,10,5,10,10,7,5,10,7,5,10,6.3333333333333,6.6666666666667,10,6.3333333333333,6.6666666666667,1,0,no,0025118041294
3,3,10,10,10,10,7,7,10,7,10,10,8,9,10,8,9,1,0,no,0010118033309
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0021118041576
3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,no,0010118041959
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0027118060521
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0592118033404
3,2,7,5,5,0,0,0,10,10,5,8.5,7.5,5,5.6666666666667,5,3.3333333333333,1,0,no,0020118050562
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0371118033547
3,3,10,7,5,10,7,5,10,10,5,10,8,5,10,8,5,1,0,no,0025118040866
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0020118041344
3,3,10,10,10,10,10,7,7,10,10,9,10,9,9,10,9,1,0,no,0010118033306
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0028118041037
3,3,10,10,5,7,10,5,7,10,5,8,10,5,8,10,5,1,0,no,0020118040868
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,0.92,0,no,0571118033332
3,3,10,5,7,10,5,7,10,5,7,10,5,7,10,5,7,1,0,no,0010118040831
3,2,0,0,0,10,7,5,10,7,5,10,7,5,6.6666666666667,4.6666666666667,3.3333333333333,1,0,no,0531118041584
3,3,10,10,5,10,10,5,7,10,5,9,10,5,9,10,5,1,0,no,0020118041156
3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,0,no,0010118033450
3,3,10,7,5,10,10,5,10,10,5,10,9,5,10,9,5,1,0,no,0028118033323
3,3,10,7,5,10,10,5,10,10,5,10,9,5,10,9,5,0.01,0,no,0021118041527
3,3,10,7,5,10,7,5,10,7,5,10,7,5,10,7,5,1,0,no,0029118033410
3,3,10,7,5,10,7,5,10,5,5,10,6.3333333333333,5,10,6.3333333333333,5,1,0,no,0755118050579
3,3,10,7,5,5,7,5,10,7,5,8.3333333333333,7,5,8.3333333333333,7,5,1,0,no,0021118041068
3,3,10,5,7,10,5,10,10,5,7,10,5,8,10,5,8,1,0,no,0010118033704
3,3,10,10,7,10,7,7,10,7,7,10,8,7,10,8,7,1,0,no,0010118041286
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0029118033352
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0020118060434
3,2,0,0,0,10,10,10,10,10,10,10,10,10,6.6666666666667,6.6666666666667,6.6666666666667,1,0,no,0010118033613
3,3,10,7,7,10,7,7,10,7,7,10,7,7,10,7,7,1,0,no,0010118040893
3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,0,no,0010118041696
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0023118033766
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,no,0023118033467
3,3,7,10,5,10,10,5,10,10,5,9,10,5,9,10,5,1.01,0,no,0025118033887
3,3,10,5,7,10,5,5,10,5,5,10,5,5.6666666666667,10,5,5.6666666666667,0.01,0,no,0010118041019
3,2,10,7,5,0,0,0,10,5,5,10,6,5,6.6666666666667,4,3.3333333333333,0.01,0,no,0021118033470
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,0,0,no,0029118033764
3,3,5,10,5,10,10,5,10,10,5,8.3333333333333,10,5,8.3333333333333,10,5,1,0,no,0028118041176
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0755118050753
3,3,10,10,7,10,10,7,10,7,7,10,9,7,10,9,7,1,0,no,0010118041668
3,3,7,10,5,7,10,5,10,10,5,8,10,5,8,10,5,1,0,no,0029118033521
3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,0,no,0010118041536
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118040874
3,3,7,10,5,7,10,5,7,7,5,7,9,5,7,9,5,1,0,no,0020118040921
3,3,5,10,5,10,10,5,10,10,5,8.3333333333333,10,5,8.3333333333333,10,5,1,0,no,0571118040875
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0571118050590
3,3,2,10,5,7,10,5,7,10,5,5.3333333333333,10,5,5.3333333333333,10,5,1,0,no,0020118040878
3,3,10,7,5,10,7,5,10,7,5,10,7,5,10,7,5,1,0,no,0025118040989
3,3,7,5,10,10,5,10,7,5,10,8,5,10,8,5,10,1,0,no,0021118060444
3,3,10,5,5,10,5,5,10,5,5,10,5,5,10,5,5,1,0,no,0020118040998
3,3,10,7,5,10,7,5,10,5,5,10,6.3333333333333,5,10,6.3333333333333,5,1,0,no,0010118033709
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0010118040935
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,0,0,no,0021118041046
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0023118041247
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,0.44,0,no,0021118041918
2,2,0,0,0,10,5,5,10,5,5,10,5,5,6.6666666666667,3.3333333333333,3.3333333333333,1,0,no,0010118033578
3,3,10,5,7,10,5,7,10,5,10,10,5,8,10,5,8,1,0,no,0010118040916
3,3,10,7,5,10,7,5,10,7,5,10,7,5,10,7,5,1,0,no,0025118033793
3,2,5,5,5,10,5,10,0,0,0,7.5,5,7.5,5,3.3333333333333,5,1,0,no,0029118040917
3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,0,no,0010118041449
3,3,10,5,5,7,5,5,7,5,5,8,5,5,8,5,5,1,0,no,0027118051107
3,3,10,7,5,10,7,5,10,10,5,10,8,5,10,8,5,1,0,no,0027118041003
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0028118040966
3,3,10,10,5,5,10,5,10,10,5,8.3333333333333,10,5,8.3333333333333,10,5,1,0,no,0028118040942
3,1,10,10,5,0,0,0,0,0,0,10,10,5,3.3333333333333,3.3333333333333,1.6666666666667,1,0,no,0023118033564
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0029118033544
3,3,7,7,5,7,10,5,7,10,5,7,9,5,7,9,5,1,0,no,0020118041402
3,3,7,5,5,7,7,7,7,7,7,7,6.3333333333333,6.3333333333333,7,6.3333333333333,6.3333333333333,1,0,no,0010118041077
3,3,10,5,10,10,5,10,10,5,7,10,5,9,10,5,9,1,0,no,0010118033493
3,3,10,5,5,10,5,7,10,5,5,10,5,5.6666666666667,10,5,5.6666666666667,1,0,no,0010118041356
3,3,7,5,5,10,5,7,10,5,7,9,5,6.3333333333333,9,5,6.3333333333333,0,0,no,0010118041960
3,3,2,10,10,2,10,10,2,10,10,2,10,10,2,10,10,0,0,no,0010118033567
2,2,7,5,5,0,0,0,7,5,5,7,5,5,4.6666666666667,3.3333333333333,3.3333333333333,1,0,no,0020118041128
3,3,7,10,5,7,10,5,10,10,5,8,10,5,8,10,5,1,0,no,0371118033536
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0029118033552
2,3,10,5,5,10,10,5,10,7,5,10,7.3333333333333,5,10,7.3333333333333,5,0.31,0,no,0029118033563
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0021118041173
3,3,10,10,5,7,5,5,7,5,5,8,6.6666666666667,5,8,6.6666666666667,5,1,0,no,0755118041022
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0592118041053
1,3,10,5,5,10,5,5,10,5,5,10,5,5,10,5,5,1,0,no,0027118041388
2,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118033741
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0029118040959
3,2,0,0,0,10,5,5,10,7,7,10,6,6,6.6666666666667,4,4,0,0,no,0010118050656
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0755118041007
3,3,7,10,5,10,7,5,10,7,5,9,8,5,9,8,5,0.01,0,no,0755118041653
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,0,0,out,0755118041392
3,3,10,10,5,7,10,5,7,10,5,8,10,5,8,10,5,0,0,no,0755118041990
3,3,10,10,7,10,10,7,10,10,7,10,10,7,10,10,7,1,0,no,0010118041042
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0755118033553
3,3,10,5,5,10,5,5,10,5,5,10,5,5,10,5,5,1,0,no,0027118041292
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118041613
2,2,10,10,5,10,10,5,0,0,0,10,10,5,6.6666666666667,6.6666666666667,3.3333333333333,1,0,no,0571118041035
3,3,10,10,7,10,10,10,10,10,10,10,10,9,10,10,9,1,0,no,0010118040986
3,3,10,10,10,7,10,10,10,10,10,9,10,10,9,10,10,0,0,no,0010118033568
3,3,10,10,7,10,10,10,10,10,7,10,10,8,10,10,8,1,0,no,0010118041094
3,3,10,5,5,7,5,5,7,5,5,8,5,5,8,5,5,1,0,no,0029118033742
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0755118041011
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0020118050661
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0028118033775
3,3,5,10,5,5,10,5,5,10,5,5,10,5,5,10,5,1,0,no,0020118033612
3,3,7,10,5,7,10,5,7,10,5,7,10,5,7,10,5,0,0,out,0021118041646
3,3,10,10,7,10,10,5,7,10,5,9,10,5.6666666666667,9,10,5.6666666666667,1,0,no,0010118033576
3,3,10,7,5,10,5,5,10,7,5,10,6.3333333333333,5,10,6.3333333333333,5,1,0,no,0571118033607
3,3,7,7,5,7,7,5,7,10,7,7,8,5.6666666666667,7,8,5.6666666666667,1,0,no,0371118033665
3,3,10,5,7,10,5,10,10,5,10,10,5,9,10,5,9,1,0,no,0010118033758
3,3,10,7,5,10,7,5,10,7,5,10,7,5,10,7,5,1,0,no,0027118041131
3,3,10,10,5,10,10,5,5,7,5,8.3333333333333,9,5,8.3333333333333,9,5,1,0,no,0021118033829
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0020118033624
3,3,10,7,5,10,7,5,10,7,5,10,7,5,10,7,5,1,0,no,0571118033657
3,3,7,10,5,7,10,5,2,10,5,5.3333333333333,10,5,5.3333333333333,10,5,1,0,no,0571118033846
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0371118060622
3,2,10,5,5,0,0,0,10,5,7,10,5,6,6.6666666666667,3.3333333333333,4,0,0,no,0010118033621
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118041478
3,3,10,7,5,10,7,5,10,7,5,10,7,5,10,7,5,1,0,no,0025118041397
3,3,10,7,5,7,5,5,7,5,5,8,5.6666666666667,5,8,5.6666666666667,5,1,0,no,0021118041066
3,2,10,10,5,10,10,5,0,0,0,10,10,5,6.6666666666667,6.6666666666667,3.3333333333333,1,0,no,0755118033874
3,3,10,10,7,10,10,7,10,7,7,10,9,7,10,9,7,1,0,no,0010118041034
2,3,10,10,5,10,10,5,7,10,5,9,10,5,9,10,5,1,0,no,0571118041565
3,3,10,10,5,10,0,5,7,5,5,9,5,5,9,5,5,0.01,0,no,0531118041481
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118041047
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,0.31,0,no,0020118041119
3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,0,no,0010118050841
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0020118041444
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0571118033671
3,3,10,10,5,5,10,5,10,10,5,8.3333333333333,10,5,8.3333333333333,10,5,1,0,no,0592118042024
3,3,10,5,7,10,5,7,7,5,5,9,5,6.3333333333333,9,5,6.3333333333333,0.01,0,no,0010118033678
3,3,2,10,5,2,7,5,2,7,5,2,8,5,2,8,5,1,0,no,0021118041359
3,3,10,7,7,10,7,7,10,7,7,10,7,7,10,7,7,1,0,no,0010118041230
3,3,7,10,5,10,10,5,10,10,5,9,10,5,9,10,5,1,0,no,0592118041676
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0025118033906
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,no,0021118033688
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0027118041639
3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,0,no,0010118041275
3,2,10,10,5,0,0,0,10,10,5,10,10,5,6.6666666666667,6.6666666666667,3.3333333333333,1,0,no,0027118041141
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,0.56,0,no,0755118041060
3,3,10,5,10,10,5,10,7,5,10,9,5,10,9,5,10,1,0,no,0010118041457
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0531118033843
3,3,10,5,5,10,7,5,10,7,5,10,6.3333333333333,5,10,6.3333333333333,5,1,0,no,0029118033888
3,3,10,5,7,10,5,7,10,5,10,10,5,8,10,5,8,1,0,no,0010118051001
3,3,10,2,5,2,10,5,2,10,5,4.6666666666667,7.3333333333333,5,4.6666666666667,7.3333333333333,5,1,0,no,0020118041116
3,3,10,5,5,7,10,5,7,10,5,8,8.3333333333333,5,8,8.3333333333333,5,1,0,no,0020118041117
3,3,10,10,7,10,10,7,10,10,7,10,10,7,10,10,7,1,0,no,0010118033880
3,3,10,5,7,10,5,7,10,5,10,10,5,8,10,5,8,1,0,no,0010118041085
3,3,7,10,5,7,10,5,7,10,5,7,10,5,7,10,5,1,0,no,0592118033711
3,3,10,7,5,10,7,5,10,7,5,10,7,5,10,7,5,1,0,no,0027118041602
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0027118041604
3,2,0,0,0,10,5,5,5,5,5,7.5,5,5,5,3.3333333333333,3.3333333333333,0,0,no,0010118041071
3,3,10,10,5,10,10,5,7,10,5,9,10,5,9,10,5,1,0,no,0020118041504
3,3,10,5,5,10,7,5,10,7,5,10,6.3333333333333,5,10,6.3333333333333,5,1,0,no,0028118041078
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0371118041080
3,3,10,5,5,7,5,7,10,5,5,9,5,5.6666666666667,9,5,5.6666666666667,1,0,no,0021118041098
3,2,10,7,5,0,0,0,10,10,7,10,8.5,6,6.6666666666667,5.6666666666667,4,0,0,out,0010118042032
3,1,10,5,7,0,0,0,0,0,0,10,5,7,3.3333333333333,1.6666666666667,2.3333333333333,0,0,no,0010118041769
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0371118033745
3,3,10,7,7,10,7,7,10,7,7,10,7,7,10,7,7,1,0,no,0010118041702
3,3,10,10,7,10,10,7,10,10,10,10,10,8,10,10,8,1,0,no,0010118041313
3,3,7,7,5,7,7,5,7,7,5,7,7,5,7,7,5,1,0,no,0028118041852
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0755118033903
3,3,10,10,10,10,10,7,10,7,5,10,9,7.3333333333333,10,9,7.3333333333333,1,0,no,0010118041188
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,0.9,0,no,0025118041378
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118041273
3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,0,no,0010118041428
3,3,10,10,5,7,10,5,7,10,5,8,10,5,8,10,5,1,0,no,0020118033788
3,3,7,5,7,10,5,7,10,5,7,9,5,7,9,5,7,1,0,no,0010118041771
3,3,10,5,5,10,5,7,10,5,10,10,5,7.3333333333333,10,5,7.3333333333333,1,0,no,0010118041600
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0021118041099
3,1,0,0,0,0,0,0,10,10,5,10,10,5,3.3333333333333,3.3333333333333,1.6666666666667,1,0,no,0027118041978
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0027118041209
3,3,5,10,10,10,10,10,5,10,10,6.6666666666667,10,10,6.6666666666667,10,10,1,0,no,0010118041165
3,3,10,10,7,10,10,7,7,10,10,9,10,8,9,10,8,1,0,no,0010118041312
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0021118041239
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0371118033810
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0021118041180
3,3,7,7,5,7,7,5,7,10,5,7,8,5,7,8,5,1,0,no,0020118041152
3,3,7,5,7,7,10,5,7,10,5,7,8.3333333333333,5.6666666666667,7,8.3333333333333,5.6666666666667,1,0,no,0025118041260
3,2,0,0,0,10,10,5,10,10,5,10,10,5,6.6666666666667,6.6666666666667,3.3333333333333,1,0,no,0755118033837
3,3,7,10,5,7,10,5,10,10,5,8,10,5,8,10,5,1,0,no,0020118041111
3,3,7,10,5,2,10,5,10,10,5,6.3333333333333,10,5,6.3333333333333,10,5,1,0,no,0020118041112
3,3,10,10,5,5,10,5,10,10,5,8.3333333333333,10,5,8.3333333333333,10,5,1,0,no,0021118041425
3,3,7,5,10,7,5,10,10,5,10,8,5,10,8,5,10,1,0,no,0010118041371
3,2,10,10,5,0,0,0,10,10,5,10,10,5,6.6666666666667,6.6666666666667,3.3333333333333,1,0,no,0029118041122
3,3,10,10,5,7,10,5,10,10,5,9,10,5,9,10,5,1,0,no,0021118041360
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,0.01,0,no,0010118041719
